placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,friday,saturday,sunday,monday,tuesday,wednesday,thursday,currentStatus,imgUrl,isClaimed,query,timestamp,info
"https://www.google.com/maps/place/Sorridents+Centro:+Dentista,+Cl%C3%ADnica+Odontol%C3%B3gica,+Clareamento+em+Goi%C3%A2nia/data=!4m7!3m6!1s0x935ef161c31dd8c7:0xff8ce4e75eb6ab8c!8m2!3d-16.6756968!4d-49.2602318!16s%2Fg%2F11f5blxxbf!19sChIJx9gdw2HxXpMRjKu2XufkjP8","Sorridents Centro: Dentista, Clínica Odontológica, Clareamento em Goiânia",3.6,19,Dental clinic,"Av. Anhanguera, 5299 - Qd 21 - Lote 44 - St. Central, Goiânia - GO, 74043-011, Brazil","8PFQ+PW St. Central, Goiânia - State of Goiás, Brazil",https://sorridents.com.br/goiania-centro/,+55 62 3087-8305,8 a.m.–7 p.m.,8 a.m.–1 p.m.,Closed,8 a.m.–7 p.m.,8 a.m.–7 p.m.,8 a.m.–7 p.m.,8 a.m.–7 p.m.,Open now,https://lh5.googleusercontent.com/p/AF1QipOe7Hziut1HewE7TkLuzH1YD6OYFdh9NU9k2k5D=w408-h725-k-no,true,"https://www.google.com/maps/search/dentistas+em+goiania/@-16.6706238,-49.4947203,11.5z?entry=ttu",2023-09-15T13:18:35.503Z,
https://www.google.com/maps/place/Daruma+Odontologia/data=!4m7!3m6!1s0x935ef13a303a1e2b:0x785dbecf4cc39f42!8m2!3d-16.6924443!4d-49.2797578!16s%2Fg%2F1ptyc37dk!19sChIJKx46MDrxXpMRQp_DTM--XXg,Daruma Odontologia,5.0,3,Oral surgeon,"R. T-29, 358 - 606 - St. Bueno, Goiânia - GO, 74210-050, Brazil","8P5C+23 St. Bueno, Goiânia - State of Goiás, Brazil",http://www.darumaodontologia.com.br/,+55 62 3250-9480,8 a.m.–5 p.m.,Closed,Closed,8 a.m.–6 p.m.,8 a.m.–6 p.m.,8 a.m.–6 p.m.,8 a.m.–6 p.m.,Open now,https://lh5.googleusercontent.com/p/AF1QipOAJQTVk67mkSBGKTmlTFW5QZHFz0rnVM0mb731=w408-h270-k-no,true,"https://www.google.com/maps/search/dentistas+em+goiania/@-16.6706238,-49.4947203,11.5z?entry=ttu",2023-09-15T13:18:39.058Z,
https://www.google.com/maps/place/Clinic+Dental+Center/data=!4m7!3m6!1s0x935ef156e8f7614d:0x62c78be979298da1!8m2!3d-16.6824353!4d-49.2772821!16s%2Fg%2F1ptwcj0j0!19sChIJTWH36FbxXpMRoY0peemLx2I,Clinic Dental Center,4.2,145,Dental clinic,"Av. Perimetral, 2227 - qd r8 lt 07 - St. Oeste, Goiânia - GO, 74125-090, Brazil","8P9F+23 St. Oeste, Goiânia - State of Goiás, Brazil",https://clinica-nucleo-odonto.negocio.site/,+55 62 98139-1800,8 a.m.–6 p.m.,8 a.m.–12 p.m.,Closed,8 a.m.–7 p.m.,8 a.m.–7 p.m.,8 a.m.–7 p.m.,8 a.m.–6 p.m.,Open now,https://lh5.googleusercontent.com/p/AF1QipMn5O9EOTc10q-TJzpNFbDm1pRsgs2jZM6fddvs=w408-h271-k-no,true,"https://www.google.com/maps/search/dentistas+em+goiania/@-16.6706238,-49.4947203,11.5z?entry=ttu",2023-09-15T13:18:41.983Z,
https://www.google.com/maps/place/Uniodonto+Goiania+-+Dental+Plans/data=!4m7!3m6!1s0x935ef151f78769d1:0xa496a6454a6f1fc8!8m2!3d-16.6961108!4d-49.2720029!16s%2Fg%2F1tj97hd5!19sChIJ0WmH91HxXpMRyB9vSkWmlqQ,Uniodonto Goiania - Dental Plans,3.2,147,Dentist,"R. T-27, 1115 - QD 65 LT 04 - St. Bueno, Goiânia - GO, 74215-030, Brazil","8P3H+H5 St. Bueno, Goiânia - State of Goiás, Brazil",https://www.uniodontogoiania.coop.br/,+55 62 3254-9100,8 a.m.–6 p.m.,Closed,Closed,8 a.m.–6 p.m.,8 a.m.–6 p.m.,8 a.m.–6 p.m.,8 a.m.–6 p.m.,Open now,https://lh5.googleusercontent.com/p/AF1QipOKDe0xBpMievbJCsFoyordDehkAfkzUaB5-_CN=w408-h306-k-no,true,"https://www.google.com/maps/search/dentistas+em+goiania/@-16.6706238,-49.4947203,11.5z?entry=ttu",2023-09-15T13:18:45.077Z,
https://www.google.com/maps/place/Odontologia/data=!4m7!3m6!1s0x935ef132f5669491:0x6533690ddbd46e26!8m2!3d-16.7075379!4d-49.2817022!16s%2Fg%2F11b7qdwbmn!19sChIJkZRm9TLxXpMRJm7U2w1pM2U,Odontologia,4.5,16,Dental clinic,"Em frente ao Banco Itau - Av. T-9, 2256 - Quadra 523 - Jardim América, Goiânia - GO, 74255-220, Brazil","7PR9+X8 Jardim América, Goiânia - State of Goiás, Brazil",http://www.oraldesigngoiania.com.br/,+55 62 3110-5858,8 a.m.–6:30 p.m.,8 a.m.–12 p.m.,Closed,8 a.m.–6:30 p.m.,8 a.m.–6:30 p.m.,8 a.m.–6:30 p.m.,8 a.m.–6:30 p.m.,Open now,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kSqhzaGhKwu9_ivgPl-luQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=3.9048026&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/dentistas+em+goiania/@-16.6706238,-49.4947203,11.5z?entry=ttu",2023-09-15T13:18:48.626Z,
https://www.google.com/maps/place/TULIO+RASSI+ODONTOLOGIA/data=!4m7!3m6!1s0x935ef1611f769da3:0x9abeb90716c3b594!8m2!3d-16.6787136!4d-49.2605568!16s%2Fg%2F1tgz1p12!19sChIJo512H2HxXpMRlLXDFge5vpo,TULIO RASSI ODONTOLOGIA,5.0,3,Dental clinic,"R. 29-A, 48 - St. Central, Goiânia - GO, 74015-060, Brazil","8PCQ+GQ St. Central, Goiânia - State of Goiás, Brazil",https://instagram.com/tuliorassi?utm_medium=copy_link,+55 62 99265-5123,8 a.m.–6 p.m.,Closed,Closed,8 a.m.–6 p.m.,8 a.m.–6 p.m.,8 a.m.–6 p.m.,8 a.m.–6 p.m.,Open now,https://lh5.googleusercontent.com/p/AF1QipMu5BmkJMWMLbryvUTTV6AKlHawWIPkSyIqVz7I=w408-h720-k-no,true,"https://www.google.com/maps/search/dentistas+em+goiania/@-16.6706238,-49.4947203,11.5z?entry=ttu",2023-09-15T13:18:51.723Z,
https://www.google.com/maps/place/Odonto+Vida+Goi%C3%A2nia/data=!4m7!3m6!1s0x935ef381f44cfad5:0xed0485322cd2c1e8!8m2!3d-16.6388164!4d-49.281145!16s%2Fg%2F1thx9q6f!19sChIJ1fpM9IHzXpMR6MHSLDKFBO0,Odonto Vida Goiânia,5.0,1,Dentist,"Av. Brg. Faria Lima, 3473 - Granja Cruzeiro do Sul, Goiânia - GO, 74573-000, Brazil","9P69+FG Granja Cruzeiro do Sul, Goiânia - State of Goiás, Brazil",https://odonto-vida-goiania.negocio.site/?utm_source=gmb&utm_medium=referral,+55 62 3534-1288,7 a.m.–5 p.m.,Closed,Closed,7 a.m.–5 p.m.,7 a.m.–5 p.m.,7 a.m.–5 p.m.,7 a.m.–5 p.m.,Open now,https://lh5.googleusercontent.com/p/AF1QipPpAjuqSxIrHStIWvDoaq1BCExyW-v-iTmT1pFV=w408-h306-k-no,true,"https://www.google.com/maps/search/dentistas+em+goiania/@-16.6706238,-49.4947203,11.5z?entry=ttu",2023-09-15T13:18:54.810Z,
https://www.google.com/maps/place/Dr.+Allysson+Valad%C3%A3o/data=!4m7!3m6!1s0x935ef1687589cad9:0x8e51c0a34fe9b06b!8m2!3d-16.7075799!4d-49.2603127!16s%2Fg%2F11fzvt6whx!19sChIJ2cqJdWjxXpMRa7DpT6PAUY4,Dr. Allysson Valadão,4.9,49,Dentist,"Espaço Clínico Marista - Al. Cel. Eugênio Jardim - St. Marista, Goiânia - GO, 74175-100, Brazil","7PRQ+XV St. Marista, Goiânia - State of Goiás, Brazil",https://allyssonvaladao.com.br/,+55 62 98242-5631,8 a.m.–6 p.m.,Closed,Closed,8 a.m.–6 p.m.,8 a.m.–6 p.m.,8 a.m.–6 p.m.,8 a.m.–6 p.m.,Open now,https://lh5.googleusercontent.com/p/AF1QipMXOlxVowcCm2SKnh6bzbLSWmXuI76V3M5Lc9-a=w426-h240-k-no,true,"https://www.google.com/maps/search/dentistas+em+goiania/@-16.6706238,-49.4947203,11.5z?entry=ttu",2023-09-15T13:18:57.860Z,
https://www.google.com/maps/place/Odontologia+83/data=!4m7!3m6!1s0x935ef16d0736815f:0xb049572a4d2e53ec!8m2!3d-16.6906644!4d-49.2592761!16s%2Fg%2F1tw1fxv7!19sChIJX4E2B23xXpMR7FMuTSpXSbA,Odontologia 83,,,Dentist,"R. 87, 560 - St. Sul, Goiânia - GO, 74093-300, Brazil","8P5R+P7 St. Sul, Goiânia - State of Goiás, Brazil",,,,,,,,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2XHbBYAUPX2MM3d6RQm8mw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=0.15461144&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/dentistas+em+goiania/@-16.6706238,-49.4947203,11.5z?entry=ttu",2023-09-15T13:19:02.019Z,
https://www.google.com/maps/place/Leila+Flach+Dentista+em+Goi%C3%A2nia+Sant%C3%A9+Odontologia/data=!4m7!3m6!1s0x935ef7221f18b9b1:0x108022be4e223da9!8m2!3d-16.728475!4d-49.303475!16s%2Fg%2F11c0rqw30m!19sChIJsbkYHyL3XpMRqT0iTr4igBA,Leila Flach Dentista em Goiânia Santé Odontologia,4.7,39,Dental clinic,"Av. Ipanema, Quadra 03, Lote 10 nº 644 Sala 01 - Jardim Atlântico, Goiânia - GO, 74343-010, Brazil","7MCW+JJ Jardim Atlântico, Goiânia - State of Goiás, Brazil",https://linklovers.bio/draleilaflach,+55 62 3877-3141,"8 a.m.–12 p.m., 2–6 p.m.",Closed,Closed,"8 a.m.–12 p.m., 2–6 p.m.","8 a.m.–12 p.m., 2–6 p.m.","8 a.m.–12 p.m., 2–6 p.m.","8 a.m.–12 p.m., 2–6 p.m.",Open now,https://lh5.googleusercontent.com/p/AF1QipO-1cVprj13GSQDFrlHaXTAGawNYnyfY5wyF7NC=w408-h244-k-no,true,"https://www.google.com/maps/search/dentistas+em+goiania/@-16.6706238,-49.4947203,11.5z?entry=ttu",2023-09-15T13:19:05.550Z,
https://www.google.com/maps/place/Odontologia+Goi%C3%A2nia+2/data=!4m7!3m6!1s0x935ef306f61f6e23:0x1218c0ad6c47a15b!8m2!3d-16.6307631!4d-49.2498525!16s%2Fg%2F11cs3_rzn5!19sChIJI24f9gbzXpMRW6FHbK3AGBI,Odontologia Goiânia 2,4.4,14,Oral surgeon,"Av. Blvd. Conde dos Arcos, 428 - St. Goiânia 2, Goiânia - GO, 74663-130, Brazil","9Q92+M3 St. Goiânia 2, Goiânia - State of Goiás, Brazil",,+55 62 3567-8292,8 a.m.–7 p.m.,8 a.m.–12 p.m.,Closed,8 a.m.–7 p.m.,8 a.m.–7 p.m.,8 a.m.–7 p.m.,8 a.m.–7 p.m.,Open now,https://lh5.googleusercontent.com/p/AF1QipNhIJZPF13jLYTlT60jqedyPxkB6W1AxguMAlGt=w408-h544-k-no,true,"https://www.google.com/maps/search/dentistas+em+goiania/@-16.6706238,-49.4947203,11.5z?entry=ttu",2023-09-15T13:19:08.560Z,
https://www.google.com/maps/place/Odonto+Am%C3%A9rica/data=!4m7!3m6!1s0x935ef6cd4b0df001:0xb6f6537347606256!8m2!3d-16.7090887!4d-49.2838462!16s%2Fg%2F11g6mhcx31!19sChIJAfANS832XpMRVmJgR3NT9rY,Odonto América,4.7,14,Dentist,"Rua C-149 - Esq. C-220, Quadra 288, Lote 17 - Jardim América, Goiânia - GO, 74275-080, Brazil","7PR8+9F Jardim América, Goiânia - State of Goiás, Brazil",http://www.odontoamerica.com/,+55 62 3251-0935,8:30 a.m.–6 p.m.,Closed,Closed,8:30 a.m.–6 p.m.,8:30 a.m.–6 p.m.,8:30 a.m.–6 p.m.,8:30 a.m.–6 p.m.,Open now,https://lh5.googleusercontent.com/p/AF1QipPmTUdQkIhbQ2bBpZq7Auu4RRtnh3c84xadDx0K=w485-h240-k-no,true,"https://www.google.com/maps/search/dentistas+em+goiania/@-16.6706238,-49.4947203,11.5z?entry=ttu",2023-09-15T13:19:11.412Z,
https://www.google.com/maps/place/EF+Odontologia/data=!4m7!3m6!1s0x935ef05130000001:0x27ae536693cf655d!8m2!3d-16.6867873!4d-49.2522998!16s%2Fg%2F1ttphzqs!19sChIJAQAAMFHwXpMRXWXPk2ZTric,EF Odontologia,4.3,11,Dentist,"R. 104, 251 - St. Sul, Goiânia - GO, 74083-300, Brazil","8P7X+73 St. Sul, Goiânia - State of Goiás, Brazil",,+55 62 3241-3848,"8 a.m.–12 p.m., 2–6 p.m.",8 a.m.–12 p.m.,Closed,"8 a.m.–12 p.m., 2–6 p.m.","8 a.m.–12 p.m., 2–6 p.m.","8 a.m.–12 p.m., 2–6 p.m.","8 a.m.–12 p.m., 2–6 p.m.",Open now,https://lh5.googleusercontent.com/p/AF1QipN-hBOtqf4_EJFF49GrkmJyUQomgDoEz5OZMISx=w426-h240-k-no,true,"https://www.google.com/maps/search/dentistas+em+goiania/@-16.6706238,-49.4947203,11.5z?entry=ttu",2023-09-15T13:19:14.659Z,
"https://www.google.com/maps/place/Fares+Dallal+Odontologia+-+Implantodontia,+Periodontia,+Pl%C3%A1stica+Gengival,+Est%C3%A9tica+e+Odontologia+Geral/data=!4m7!3m6!1s0x935ef13b1a7d68a1:0x80ef7a38c2224840!8m2!3d-16.7044934!4d-49.2706591!16s%2Fg%2F1pv6yhmdb!19sChIJoWh9GjvxXpMRQEgiwjh674A","Fares Dallal Odontologia - Implantodontia, Periodontia, Plástica Gengival, Estética e Odontologia Geral",5.0,13,Dentist,"Clinica Orto Saúde - Av. T-2, 224 - Sala 303 - St. Bueno, Goiânia - GO, 74210-010, Brazil","7PWH+6P St. Bueno, Goiânia - State of Goiás, Brazil",https://www.faresodontologia.com.br/,+55 62 3251-0434,8 a.m.–6 p.m.,8:30 a.m.–1 p.m.,Closed,8 a.m.–6 p.m.,8 a.m.–6 p.m.,8 a.m.–6 p.m.,8 a.m.–6 p.m.,Open now,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yIcYZNH4P0oL6nLaQYlSUw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=54.048325&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/dentistas+em+goiania/@-16.6706238,-49.4947203,11.5z?entry=ttu",2023-09-15T13:19:17.534Z,LGBTQ+ friendly
https://www.google.com/maps/place/Leonardo+Bueno+Odontologia+Especializada/data=!4m7!3m6!1s0x935ef1387e66eeab:0xd2bc53740487590e!8m2!3d-16.6971104!4d-49.2716026!16s%2Fg%2F11dymg17wb!19sChIJq-5mfjjxXpMRDlmHBHRTvNI,Leonardo Bueno Odontologia Especializada,5.0,21,Dentist,"R. T-27, 1214 - St. Bueno, Goiânia - GO, 74215-030, Brazil","8P3H+59 St. Bueno, Goiânia - State of Goiás, Brazil",http://leonardobuenoodontologia.com.br/,+55 62 99314-2324,8 a.m.–6 p.m.,Closed,Closed,8 a.m.–6 p.m.,8 a.m.–6 p.m.,8 a.m.–6 p.m.,8 a.m.–6 p.m.,Open now,https://lh5.googleusercontent.com/p/AF1QipOmWSXSPoo36SD_PdmJFWCufzpKJM4BnbZg_Qjc=w408-h306-k-no,true,"https://www.google.com/maps/search/dentistas+em+goiania/@-16.6706238,-49.4947203,11.5z?entry=ttu",2023-09-15T13:19:20.341Z,
"https://www.google.com/maps/place/Odontologia+Cl%C3%ADnico+Geral,+Adultos+E+Crian%C3%A7as/data=!4m7!3m6!1s0x935ef152ef66fe7b:0xc2c778a81a543227!8m2!3d-16.6880811!4d-49.2824179!16s%2Fg%2F11h4n1gt4c!19sChIJe_5m71LxXpMRJzJUGqh4x8I","Odontologia Clínico Geral, Adultos E Crianças",,,Dentist,"R. T-42, 75 - St. Bueno, Goiânia - GO, 74210-350, Brazil","8P69+Q2 St. Bueno, Goiânia - State of Goiás, Brazil",,,,,,,,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VIGdUUI2itguycygTKGigg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=189.42113&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/dentistas+em+goiania/@-16.6706238,-49.4947203,11.5z?entry=ttu",2023-09-15T13:19:23.787Z,
https://www.google.com/maps/place/Dra.+Mar%C3%ADlia+Barbosa+-+Invisalign+Doctor+em+Goi%C3%A2nia/data=!4m7!3m6!1s0x935ef0ce40e11c5f:0x57b5b9fb88d8f73f!8m2!3d-16.727683!4d-49.2785076!16s%2Fg%2F11cl_h5c1c!19sChIJXxzhQM7wXpMRP_fYiPu5tVc,Dra. Marília Barbosa - Invisalign Doctor em Goiânia,5.0,39,Dental clinic,"esq. rua Tambuqui, Praça Sen. José Rodrigues de Morais Filho - Parque Amazonia, Goiânia - GO, 74835-520, Brazil","7PCC+WH Parque Amazonia, Goiânia - State of Goiás, Brazil",http://instagram.com/dramariliabarbosa,+55 62 3248-3341,"8 a.m.–12 p.m., 2–6 p.m.",Closed,Closed,"8 a.m.–12 p.m., 2–6 p.m.","8 a.m.–12 p.m., 2–6 p.m.","8 a.m.–12 p.m., 2–6 p.m.","8 a.m.–12 p.m., 2–6 p.m.",Open now,https://lh5.googleusercontent.com/p/AF1QipOC1koYG4LN-oWCY2EGFGOniFB74DAG2qM8PlwP=w408-h544-k-no,true,"https://www.google.com/maps/search/dentistas+em+goiania/@-16.6706238,-49.4947203,11.5z?entry=ttu",2023-09-15T13:19:27.292Z,
https://www.google.com/maps/place/Cirurgi%C3%A3o+Dentista+buco-maxilo-facial+-+Dr.+Saulo+de+Tarso+Boaventura+Borges/data=!4m7!3m6!1s0x935ef3aba9ac2c85:0x5a12e9665ba20528!8m2!3d-16.6432244!4d-49.2744228!16s%2Fg%2F11h_6xpmk5!19sChIJhSysqavzXpMRKAWiW2bpElo,Cirurgião Dentista buco-maxilo-facial - Dr. Saulo de Tarso Boaventura Borges,5.0,22,Surgeon,"Av. Rio Branco, 505 - QD 03 LT 29 - St. Urias Magalhães, Goiânia - GO, 74565-070, Brazil","9P4G+P6 St. Urias Magalhães, Goiânia - State of Goiás, Brazil",https://www.doctoralia.com.br/saulo-de-tarso-boaventura-borges-2/cirurgiao-buco-maxilo-facial-dentista/goiania?utm_source=google&utm_medium=gmb&utm_campaign=548954&utm_content=website,+55 62 99393-3223,8 a.m.–6 p.m.,8 a.m.–12 p.m.,Closed,8 a.m.–6 p.m.,8 a.m.–6 p.m.,8 a.m.–6 p.m.,8 a.m.–6 p.m.,Open now,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ELVg-brmdthBhpERis0kbw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=320.94476&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/dentistas+em+goiania/@-16.6706238,-49.4947203,11.5z?entry=ttu",2023-09-15T13:19:30.150Z,
https://www.google.com/maps/place/Odontologia/data=!4m7!3m6!1s0x935ef3e73bd7797f:0xb0a1fdfd57a9b957!8m2!3d-16.6706638!4d-49.2654627!16s%2Fg%2F11dx9h6cx5!19sChIJf3nXO-fzXpMRV7mpV_39obA,Odontologia,3.0,2,Dentist,"R. 13-A - St. Aeroporto, Goiânia - GO, 74075-140, Brazil","8PHM+PR St. Aeroporto, Goiânia - State of Goiás, Brazil",,+55 62 3223-6668,8 a.m.–6 p.m.,8 a.m.–12 p.m.,Closed,8 a.m.–6 p.m.,8 a.m.–6 p.m.,8 a.m.–6 p.m.,8 a.m.–6 p.m.,Open now,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Xf_dqq6YGuWOaDN1gwlh8A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=341.77133&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/dentistas+em+goiania/@-16.6706238,-49.4947203,11.5z?entry=ttu",2023-09-15T13:19:33.377Z,
https://www.google.com/maps/place/Camargo+Odontologia/data=!4m7!3m6!1s0x935ef40e151e98f1:0x15a48f33a8bcd9ab!8m2!3d-16.6694807!4d-49.292845!16s%2Fg%2F11c585g0dr!19sChIJ8ZgeFQ70XpMRq9m8qDOPpBU,Camargo Odontologia,5.0,109,Oral surgeon,"Av. Honestino Guimarães, 1016 - campinas, Goiânia - GO, 74510-020, Brazil","8PJ4+6V Goiânia, State of Goiás, Brazil",,+55 62 3945-0055,,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipMAkJIZ8PIYxBWXPfGACawKfl3AL_lIVcDQNCJ_=w408-h544-k-no,true,"https://www.google.com/maps/search/dentistas+em+goiania/@-16.6706238,-49.4947203,11.5z?entry=ttu",2023-09-15T13:19:36.888Z,
"https://www.google.com/maps/place/Reabilit%C3%AA+Odontologia,+Dentista+em+Goi%C3%A2nia/data=!4m7!3m6!1s0x935ef6d2068a3571:0x7c8257cbbd4a087c!8m2!3d-16.7108481!4d-49.2885879!16s%2Fg%2F1hjh27d45!19sChIJcTWKBtL2XpMRfAhKvctXgnw","Reabilitê Odontologia, Dentista em Goiânia",4.6,15,Oral surgeon,"Av. C-104, Q.282 - N.711 - Jardim América, Goiânia - GO, 74250-030, Brazil","7PQ6+MH Jardim América, Goiânia - State of Goiás, Brazil",http://reabiliteodontologia.com.br/,+55 62 98448-9105,8 a.m.–6 p.m.,Closed,Closed,8 a.m.–6 p.m.,8 a.m.–6 p.m.,8 a.m.–6 p.m.,8 a.m.–6 p.m.,Open now,https://lh5.googleusercontent.com/p/AF1QipPD_Bz6q8Sm7e3_3tDSaykImN3BoZKFFOARS_x5=w408-h255-k-no,true,"https://www.google.com/maps/search/dentistas+em+goiania/@-16.6706238,-49.4947203,11.5z?entry=ttu",2023-09-15T13:19:40.133Z,
https://www.google.com/maps/place/Inovar+Odontologia+Especializada/data=!4m7!3m6!1s0x935ef5a850755507:0x5197593722fb07ea!8m2!3d-16.6556728!4d-49.3328354!16s%2Fg%2F11bzwn8kw1!19sChIJB1V1UKj1XpMR6gf7IjdZl1E,Inovar Odontologia Especializada,4.9,34,Dentist,"Av. Inhumas, 215 - Vila Regina, Goiânia - GO, 74453-540, Brazil","8MV8+PV Vila Regina, Goiânia - State of Goiás, Brazil",,+55 62 3297-8886,9 a.m.–6 p.m.,9 a.m.–12 p.m.,Closed,9 a.m.–6 p.m.,9 a.m.–6 p.m.,9 a.m.–6 p.m.,9 a.m.–6 p.m.,Open now,https://lh5.googleusercontent.com/p/AF1QipNv275nh9ZM6mz-lngTqtGD_7U9aMOR_hKufG21=w426-h240-k-no,true,"https://www.google.com/maps/search/dentistas+em+goiania/@-16.6706238,-49.4947203,11.5z?entry=ttu",2023-09-15T13:19:43.201Z,
https://www.google.com/maps/place/Odonto+Cerrado/data=!4m7!3m6!1s0x935ef1235899a469:0x1ecc147a8b56bc5c!8m2!3d-16.7067907!4d-49.2689084!16s%2Fg%2F1pxwdp2mz!19sChIJaaSZWCPxXpMRXLxWi3oUzB4,Odonto Cerrado,4.8,4,Dentist,"Av. T-11, 503 - Quadra 117 - St. Bueno, Goiânia - GO, 74223-070, Brazil","7PVJ+7C St. Bueno, Goiânia - State of Goiás, Brazil",,+55 62 3275-1161,8 a.m.–6 p.m.,8 a.m.–12 p.m.,Closed,8 a.m.–6 p.m.,8 a.m.–6 p.m.,8 a.m.–6 p.m.,8 a.m.–6 p.m.,Open now,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=IcepujMJsqnX-03k1ECQ5w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=184.1149&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/dentistas+em+goiania/@-16.6706238,-49.4947203,11.5z?entry=ttu",2023-09-15T13:19:47.026Z,
https://www.google.com/maps/place/Via+Vida+Odonto+e+Est%C3%A9tica/data=!4m7!3m6!1s0x935ef3fa74f4ee07:0x7c9528a1432354e5!8m2!3d-16.6698076!4d-49.2776321!16s%2Fg%2F11b63cgbxq!19sChIJB-70dPrzXpMR5VQjQ6EolXw,Via Vida Odonto e Estética,4.7,6,Dentist,"R. P-16, 674 - St. dos Funcionários, Goiânia - GO, 74543-040, Brazil","8PJC+3W St. dos Funcionários, Goiânia - State of Goiás, Brazil",,+55 62 3294-2422,8 a.m.–6 p.m.,Closed,Closed,8 a.m.–6 p.m.,8 a.m.–6 p.m.,8 a.m.–6 p.m.,8 a.m.–6 p.m.,Open now,https://lh5.googleusercontent.com/p/AF1QipN3_S0eEkDixFWUD79kh0Ux-M-vtFIkH2njDOuG=w408-h306-k-no,true,"https://www.google.com/maps/search/dentistas+em+goiania/@-16.6706238,-49.4947203,11.5z?entry=ttu",2023-09-15T13:19:50.512Z,
https://www.google.com/maps/place/Odontol+Goi%C3%A2nia/data=!4m7!3m6!1s0x935ef699a41133a5:0x71312e010cc79f18!8m2!3d-16.693849!4d-49.3078353!16s%2Fg%2F11j1329g96!19sChIJpTMRpJn2XpMRGJ_HDAEuMXE,Odontol Goiânia,5.0,1,Dentist,"esquina com - Rua Luiz de Matos, R. C-102 - St. Sudoeste, Goiânia - GO, 74303-070, Brazil","8M4R+FV St. Sudoeste, Goiânia - State of Goiás, Brazil",,+55 62 4101-3081,8 a.m.–6 p.m.,8 a.m.–12 p.m.,Closed,8 a.m.–6 p.m.,8 a.m.–6 p.m.,8 a.m.–6 p.m.,8 a.m.–6 p.m.,Open now,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7357SuGx9Mg-MMVK269O0A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=2.5078242&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/dentistas+em+goiania/@-16.6706238,-49.4947203,11.5z?entry=ttu",2023-09-15T13:19:53.987Z,
"https://www.google.com/maps/place/Dr.+Cristiano+Lopes+Belem,+Dentista/data=!4m7!3m6!1s0x935ef10ef7a366f7:0x7724fee84403db44!8m2!3d-16.6980572!4d-49.2510681!16s%2Fg%2F1tdnx_5l!19sChIJ92aj9w7xXpMRRNsDROj-JHc","Dr. Cristiano Lopes Belem, Dentista",1.0,1,Dentist,"Av. Dep. Jamel Cecílio, 1362 - 2° Piso - St. Sul, Goiânia - GO, 74085-580, Brazil","8P2X+QH St. Sul, Goiânia - State of Goiás, Brazil",https://www.doctoralia.com.br/cristiano-lopes-belem/dentista/goiania?utm_source=google&utm_medium=gmb&utm_campaign=276667&utm_content=website,+55 62 98628-2797,8 a.m.–5 p.m.,Closed,Closed,8 a.m.–6 p.m.,8 a.m.–6 p.m.,8 a.m.–6 p.m.,8 a.m.–6 p.m.,Open now,https://lh5.googleusercontent.com/p/AF1QipOFfr-e50wfgUpBVQA6-gouCtLeSXlp7nWZ0qmj=w408-h408-k-no,true,"https://www.google.com/maps/search/dentistas+em+goiania/@-16.6706238,-49.4947203,11.5z?entry=ttu",2023-09-15T13:19:57.584Z,
